zip_member,label,source_label,filename,dataset
datasets/lung_cancer/Malignant cases/Malignant case (183).jpg,Malignant,Malignant cases,Malignant case (183).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (184).jpg,Malignant,Malignant cases,Malignant case (184).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (185).jpg,Malignant,Malignant cases,Malignant case (185).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (186).jpg,Malignant,Malignant cases,Malignant case (186).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (187).jpg,Malignant,Malignant cases,Malignant case (187).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (188).jpg,Malignant,Malignant cases,Malignant case (188).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (189).jpg,Malignant,Malignant cases,Malignant case (189).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (19).jpg,Malignant,Malignant cases,Malignant case (19).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (190).jpg,Malignant,Malignant cases,Malignant case (190).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (191).jpg,Malignant,Malignant cases,Malignant case (191).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (192).jpg,Malignant,Malignant cases,Malignant case (192).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (193).jpg,Malignant,Malignant cases,Malignant case (193).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (194).jpg,Malignant,Malignant cases,Malignant case (194).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (195).jpg,Malignant,Malignant cases,Malignant case (195).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (196).jpg,Malignant,Malignant cases,Malignant case (196).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (197).jpg,Malignant,Malignant cases,Malignant case (197).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (198).jpg,Malignant,Malignant cases,Malignant case (198).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (199).jpg,Malignant,Malignant cases,Malignant case (199).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (2).jpg,Malignant,Malignant cases,Malignant case (2).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (20).jpg,Malignant,Malignant cases,Malignant case (20).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (200).jpg,Malignant,Malignant cases,Malignant case (200).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (201).jpg,Malignant,Malignant cases,Malignant case (201).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (202).jpg,Malignant,Malignant cases,Malignant case (202).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (203).jpg,Malignant,Malignant cases,Malignant case (203).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (204).jpg,Malignant,Malignant cases,Malignant case (204).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (205).jpg,Malignant,Malignant cases,Malignant case (205).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (206).jpg,Malignant,Malignant cases,Malignant case (206).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (207).jpg,Malignant,Malignant cases,Malignant case (207).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (208).jpg,Malignant,Malignant cases,Malignant case (208).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (209).jpg,Malignant,Malignant cases,Malignant case (209).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (21).jpg,Malignant,Malignant cases,Malignant case (21).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (210).jpg,Malignant,Malignant cases,Malignant case (210).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (211).jpg,Malignant,Malignant cases,Malignant case (211).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (212).jpg,Malignant,Malignant cases,Malignant case (212).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (213).jpg,Malignant,Malignant cases,Malignant case (213).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (214).jpg,Malignant,Malignant cases,Malignant case (214).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (215).jpg,Malignant,Malignant cases,Malignant case (215).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (216).jpg,Malignant,Malignant cases,Malignant case (216).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (217).jpg,Malignant,Malignant cases,Malignant case (217).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (218).jpg,Malignant,Malignant cases,Malignant case (218).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (219).jpg,Malignant,Malignant cases,Malignant case (219).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (22).jpg,Malignant,Malignant cases,Malignant case (22).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (220).jpg,Malignant,Malignant cases,Malignant case (220).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (221).jpg,Malignant,Malignant cases,Malignant case (221).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (222).jpg,Malignant,Malignant cases,Malignant case (222).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (223).jpg,Malignant,Malignant cases,Malignant case (223).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (224).jpg,Malignant,Malignant cases,Malignant case (224).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (225).jpg,Malignant,Malignant cases,Malignant case (225).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (226).jpg,Malignant,Malignant cases,Malignant case (226).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (227).jpg,Malignant,Malignant cases,Malignant case (227).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (228).jpg,Malignant,Malignant cases,Malignant case (228).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (229).jpg,Malignant,Malignant cases,Malignant case (229).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (23).jpg,Malignant,Malignant cases,Malignant case (23).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (230).jpg,Malignant,Malignant cases,Malignant case (230).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (231).jpg,Malignant,Malignant cases,Malignant case (231).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (232).jpg,Malignant,Malignant cases,Malignant case (232).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (233).jpg,Malignant,Malignant cases,Malignant case (233).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (234).jpg,Malignant,Malignant cases,Malignant case (234).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (235).jpg,Malignant,Malignant cases,Malignant case (235).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (236).jpg,Malignant,Malignant cases,Malignant case (236).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (237).jpg,Malignant,Malignant cases,Malignant case (237).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (238).jpg,Malignant,Malignant cases,Malignant case (238).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (239).jpg,Malignant,Malignant cases,Malignant case (239).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (24).jpg,Malignant,Malignant cases,Malignant case (24).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (240).jpg,Malignant,Malignant cases,Malignant case (240).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (241).jpg,Malignant,Malignant cases,Malignant case (241).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (242).jpg,Malignant,Malignant cases,Malignant case (242).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (243).jpg,Malignant,Malignant cases,Malignant case (243).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (244).jpg,Malignant,Malignant cases,Malignant case (244).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (245).jpg,Malignant,Malignant cases,Malignant case (245).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (246).jpg,Malignant,Malignant cases,Malignant case (246).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (247).jpg,Malignant,Malignant cases,Malignant case (247).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (248).jpg,Malignant,Malignant cases,Malignant case (248).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (249).jpg,Malignant,Malignant cases,Malignant case (249).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (25).jpg,Malignant,Malignant cases,Malignant case (25).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (250).jpg,Malignant,Malignant cases,Malignant case (250).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (251).jpg,Malignant,Malignant cases,Malignant case (251).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (252).jpg,Malignant,Malignant cases,Malignant case (252).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (253).jpg,Malignant,Malignant cases,Malignant case (253).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (254).jpg,Malignant,Malignant cases,Malignant case (254).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (255).jpg,Malignant,Malignant cases,Malignant case (255).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (256).jpg,Malignant,Malignant cases,Malignant case (256).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (257).jpg,Malignant,Malignant cases,Malignant case (257).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (258).jpg,Malignant,Malignant cases,Malignant case (258).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (259).jpg,Malignant,Malignant cases,Malignant case (259).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (26).jpg,Malignant,Malignant cases,Malignant case (26).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (260).jpg,Malignant,Malignant cases,Malignant case (260).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (261).jpg,Malignant,Malignant cases,Malignant case (261).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (262).jpg,Malignant,Malignant cases,Malignant case (262).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (263).jpg,Malignant,Malignant cases,Malignant case (263).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (264).jpg,Malignant,Malignant cases,Malignant case (264).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (265).jpg,Malignant,Malignant cases,Malignant case (265).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (266).jpg,Malignant,Malignant cases,Malignant case (266).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (267).jpg,Malignant,Malignant cases,Malignant case (267).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (268).jpg,Malignant,Malignant cases,Malignant case (268).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (269).jpg,Malignant,Malignant cases,Malignant case (269).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (27).jpg,Malignant,Malignant cases,Malignant case (27).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (270).jpg,Malignant,Malignant cases,Malignant case (270).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (271).jpg,Malignant,Malignant cases,Malignant case (271).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (272).jpg,Malignant,Malignant cases,Malignant case (272).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (273).jpg,Malignant,Malignant cases,Malignant case (273).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (274).jpg,Malignant,Malignant cases,Malignant case (274).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (275).jpg,Malignant,Malignant cases,Malignant case (275).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (276).jpg,Malignant,Malignant cases,Malignant case (276).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (277).jpg,Malignant,Malignant cases,Malignant case (277).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (278).jpg,Malignant,Malignant cases,Malignant case (278).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (279).jpg,Malignant,Malignant cases,Malignant case (279).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (28).jpg,Malignant,Malignant cases,Malignant case (28).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (280).jpg,Malignant,Malignant cases,Malignant case (280).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (281).jpg,Malignant,Malignant cases,Malignant case (281).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (282).jpg,Malignant,Malignant cases,Malignant case (282).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (283).jpg,Malignant,Malignant cases,Malignant case (283).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (284).jpg,Malignant,Malignant cases,Malignant case (284).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (285).jpg,Malignant,Malignant cases,Malignant case (285).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (286).jpg,Malignant,Malignant cases,Malignant case (286).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (287).jpg,Malignant,Malignant cases,Malignant case (287).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (288).jpg,Malignant,Malignant cases,Malignant case (288).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (289).jpg,Malignant,Malignant cases,Malignant case (289).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (29).jpg,Malignant,Malignant cases,Malignant case (29).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (290).jpg,Malignant,Malignant cases,Malignant case (290).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (291).jpg,Malignant,Malignant cases,Malignant case (291).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (292).jpg,Malignant,Malignant cases,Malignant case (292).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (293).jpg,Malignant,Malignant cases,Malignant case (293).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (294).jpg,Malignant,Malignant cases,Malignant case (294).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (295).jpg,Malignant,Malignant cases,Malignant case (295).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (296).jpg,Malignant,Malignant cases,Malignant case (296).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (297).jpg,Malignant,Malignant cases,Malignant case (297).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (298).jpg,Malignant,Malignant cases,Malignant case (298).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (299).jpg,Malignant,Malignant cases,Malignant case (299).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (3).jpg,Malignant,Malignant cases,Malignant case (3).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (30).jpg,Malignant,Malignant cases,Malignant case (30).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (300).jpg,Malignant,Malignant cases,Malignant case (300).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (301).jpg,Malignant,Malignant cases,Malignant case (301).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (302).jpg,Malignant,Malignant cases,Malignant case (302).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (303).jpg,Malignant,Malignant cases,Malignant case (303).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (304).jpg,Malignant,Malignant cases,Malignant case (304).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (305).jpg,Malignant,Malignant cases,Malignant case (305).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (306).jpg,Malignant,Malignant cases,Malignant case (306).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (307).jpg,Malignant,Malignant cases,Malignant case (307).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (308).jpg,Malignant,Malignant cases,Malignant case (308).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (309).jpg,Malignant,Malignant cases,Malignant case (309).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (31).jpg,Malignant,Malignant cases,Malignant case (31).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (310).jpg,Malignant,Malignant cases,Malignant case (310).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (311).jpg,Malignant,Malignant cases,Malignant case (311).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (312).jpg,Malignant,Malignant cases,Malignant case (312).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (313).jpg,Malignant,Malignant cases,Malignant case (313).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (314).jpg,Malignant,Malignant cases,Malignant case (314).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (315).jpg,Malignant,Malignant cases,Malignant case (315).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (316).jpg,Malignant,Malignant cases,Malignant case (316).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (317).jpg,Malignant,Malignant cases,Malignant case (317).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (318).jpg,Malignant,Malignant cases,Malignant case (318).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (319).jpg,Malignant,Malignant cases,Malignant case (319).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (32).jpg,Malignant,Malignant cases,Malignant case (32).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (320).jpg,Malignant,Malignant cases,Malignant case (320).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (321).jpg,Malignant,Malignant cases,Malignant case (321).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (322).jpg,Malignant,Malignant cases,Malignant case (322).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (323).jpg,Malignant,Malignant cases,Malignant case (323).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (324).jpg,Malignant,Malignant cases,Malignant case (324).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (325).jpg,Malignant,Malignant cases,Malignant case (325).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (326).jpg,Malignant,Malignant cases,Malignant case (326).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (327).jpg,Malignant,Malignant cases,Malignant case (327).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (328).jpg,Malignant,Malignant cases,Malignant case (328).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (329).jpg,Malignant,Malignant cases,Malignant case (329).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (33).jpg,Malignant,Malignant cases,Malignant case (33).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (330).jpg,Malignant,Malignant cases,Malignant case (330).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (331).jpg,Malignant,Malignant cases,Malignant case (331).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (332).jpg,Malignant,Malignant cases,Malignant case (332).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (333).jpg,Malignant,Malignant cases,Malignant case (333).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (334).jpg,Malignant,Malignant cases,Malignant case (334).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (335).jpg,Malignant,Malignant cases,Malignant case (335).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (336).jpg,Malignant,Malignant cases,Malignant case (336).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (337).jpg,Malignant,Malignant cases,Malignant case (337).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (338).jpg,Malignant,Malignant cases,Malignant case (338).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (339).jpg,Malignant,Malignant cases,Malignant case (339).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (34).jpg,Malignant,Malignant cases,Malignant case (34).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (340).jpg,Malignant,Malignant cases,Malignant case (340).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (341).jpg,Malignant,Malignant cases,Malignant case (341).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (342).jpg,Malignant,Malignant cases,Malignant case (342).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (343).jpg,Malignant,Malignant cases,Malignant case (343).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (344).jpg,Malignant,Malignant cases,Malignant case (344).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (345).jpg,Malignant,Malignant cases,Malignant case (345).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (346).jpg,Malignant,Malignant cases,Malignant case (346).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (347).jpg,Malignant,Malignant cases,Malignant case (347).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (348).jpg,Malignant,Malignant cases,Malignant case (348).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (349).jpg,Malignant,Malignant cases,Malignant case (349).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (35).jpg,Malignant,Malignant cases,Malignant case (35).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (350).jpg,Malignant,Malignant cases,Malignant case (350).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (351).jpg,Malignant,Malignant cases,Malignant case (351).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (352).jpg,Malignant,Malignant cases,Malignant case (352).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (353).jpg,Malignant,Malignant cases,Malignant case (353).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (354).jpg,Malignant,Malignant cases,Malignant case (354).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (355).jpg,Malignant,Malignant cases,Malignant case (355).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (356).jpg,Malignant,Malignant cases,Malignant case (356).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (357).jpg,Malignant,Malignant cases,Malignant case (357).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (358).jpg,Malignant,Malignant cases,Malignant case (358).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (359).jpg,Malignant,Malignant cases,Malignant case (359).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (36).jpg,Malignant,Malignant cases,Malignant case (36).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (360).jpg,Malignant,Malignant cases,Malignant case (360).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (361).jpg,Malignant,Malignant cases,Malignant case (361).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (362).jpg,Malignant,Malignant cases,Malignant case (362).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (363).jpg,Malignant,Malignant cases,Malignant case (363).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (364).jpg,Malignant,Malignant cases,Malignant case (364).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (365).jpg,Malignant,Malignant cases,Malignant case (365).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (366).jpg,Malignant,Malignant cases,Malignant case (366).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (367).jpg,Malignant,Malignant cases,Malignant case (367).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (368).jpg,Malignant,Malignant cases,Malignant case (368).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (369).jpg,Malignant,Malignant cases,Malignant case (369).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (37).jpg,Malignant,Malignant cases,Malignant case (37).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (370).jpg,Malignant,Malignant cases,Malignant case (370).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (371).jpg,Malignant,Malignant cases,Malignant case (371).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (372).jpg,Malignant,Malignant cases,Malignant case (372).jpg,LungCancerImagingSystem
