zip_member,label,source_label,filename,dataset
datasets/lung_cancer/Malignant cases/Malignant case (1).jpg,Malignant,Malignant cases,Malignant case (1).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (82).jpg,Benign,Bengin cases,Bengin case (82).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (224).jpg,Normal,Normal cases,Normal case (224).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (74).jpg,Benign,Bengin cases,Bengin case (74).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (47).jpg,Normal,Normal cases,Normal case (47).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (109).jpg,Normal,Normal cases,Normal case (109).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (78).jpg,Benign,Bengin cases,Bengin case (78).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (30).jpg,Benign,Bengin cases,Bengin case (30).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (100).jpg,Normal,Normal cases,Normal case (100).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (212).jpg,Normal,Normal cases,Normal case (212).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (392).jpg,Normal,Normal cases,Normal case (392).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (209).jpg,Normal,Normal cases,Normal case (209).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (78).jpg,Normal,Normal cases,Normal case (78).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (92).jpg,Normal,Normal cases,Normal case (92).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (19).jpg,Benign,Bengin cases,Bengin case (19).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (15).jpg,Benign,Bengin cases,Bengin case (15).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (111).jpg,Benign,Bengin cases,Bengin case (111).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (17).jpg,Normal,Normal cases,Normal case (17).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (459).jpg,Malignant,Malignant cases,Malignant case (459).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (42).jpg,Benign,Bengin cases,Bengin case (42).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (64).jpg,Malignant,Malignant cases,Malignant case (64).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (283).jpg,Malignant,Malignant cases,Malignant case (283).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (467).jpg,Malignant,Malignant cases,Malignant case (467).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (70).jpg,Benign,Bengin cases,Bengin case (70).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (455).jpg,Malignant,Malignant cases,Malignant case (455).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (240).jpg,Malignant,Malignant cases,Malignant case (240).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (32).jpg,Malignant,Malignant cases,Malignant case (32).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (376).jpg,Normal,Normal cases,Normal case (376).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (287).jpg,Malignant,Malignant cases,Malignant case (287).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (160).jpg,Normal,Normal cases,Normal case (160).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (95).jpg,Normal,Normal cases,Normal case (95).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (170).jpg,Normal,Normal cases,Normal case (170).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (58).jpg,Malignant,Malignant cases,Malignant case (58).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (199).jpg,Normal,Normal cases,Normal case (199).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (43).jpg,Normal,Normal cases,Normal case (43).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (165).jpg,Malignant,Malignant cases,Malignant case (165).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (21).jpg,Benign,Bengin cases,Bengin case (21).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (212).jpg,Malignant,Malignant cases,Malignant case (212).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (103).jpg,Benign,Bengin cases,Bengin case (103).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (343).jpg,Malignant,Malignant cases,Malignant case (343).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (9).jpg,Normal,Normal cases,Normal case (9).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (240).jpg,Normal,Normal cases,Normal case (240).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (89).jpg,Benign,Bengin cases,Bengin case (89).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (126).jpg,Normal,Normal cases,Normal case (126).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (190).jpg,Normal,Normal cases,Normal case (190).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (544).jpg,Malignant,Malignant cases,Malignant case (544).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (101).jpg,Normal,Normal cases,Normal case (101).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (301).jpg,Normal,Normal cases,Normal case (301).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (454).jpg,Malignant,Malignant cases,Malignant case (454).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (366).jpg,Normal,Normal cases,Normal case (366).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (531).jpg,Malignant,Malignant cases,Malignant case (531).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (499).jpg,Malignant,Malignant cases,Malignant case (499).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (4).jpg,Malignant,Malignant cases,Malignant case (4).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (167).jpg,Normal,Normal cases,Normal case (167).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (108).jpg,Normal,Normal cases,Normal case (108).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (488).jpg,Malignant,Malignant cases,Malignant case (488).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (125).jpg,Malignant,Malignant cases,Malignant case (125).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (380).jpg,Malignant,Malignant cases,Malignant case (380).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (277).jpg,Normal,Normal cases,Normal case (277).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (31).jpg,Normal,Normal cases,Normal case (31).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (396).jpg,Malignant,Malignant cases,Malignant case (396).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (108).jpg,Malignant,Malignant cases,Malignant case (108).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (36).jpg,Malignant,Malignant cases,Malignant case (36).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (85).jpg,Benign,Bengin cases,Bengin case (85).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (96).jpg,Malignant,Malignant cases,Malignant case (96).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (198).jpg,Normal,Normal cases,Normal case (198).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (109).jpg,Benign,Bengin cases,Bengin case (109).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (11).jpg,Benign,Bengin cases,Bengin case (11).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (60).jpg,Normal,Normal cases,Normal case (60).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (180).jpg,Malignant,Malignant cases,Malignant case (180).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (367).jpg,Normal,Normal cases,Normal case (367).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (217).jpg,Normal,Normal cases,Normal case (217).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (424).jpg,Malignant,Malignant cases,Malignant case (424).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (262).jpg,Malignant,Malignant cases,Malignant case (262).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (560).jpg,Malignant,Malignant cases,Malignant case (560).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (81).jpg,Malignant,Malignant cases,Malignant case (81).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (389).jpg,Malignant,Malignant cases,Malignant case (389).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (187).jpg,Normal,Normal cases,Normal case (187).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (226).jpg,Malignant,Malignant cases,Malignant case (226).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (45).jpg,Benign,Bengin cases,Bengin case (45).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (349).jpg,Malignant,Malignant cases,Malignant case (349).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (344).jpg,Malignant,Malignant cases,Malignant case (344).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (3).jpg,Benign,Bengin cases,Bengin case (3).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (125).jpg,Normal,Normal cases,Normal case (125).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (25).jpg,Malignant,Malignant cases,Malignant case (25).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (275).jpg,Malignant,Malignant cases,Malignant case (275).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (1).jpg,Benign,Bengin cases,Bengin case (1).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (438).jpg,Malignant,Malignant cases,Malignant case (438).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (520).jpg,Malignant,Malignant cases,Malignant case (520).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (98).jpg,Malignant,Malignant cases,Malignant case (98).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (260).jpg,Normal,Normal cases,Normal case (260).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (29).jpg,Malignant,Malignant cases,Malignant case (29).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (413).jpg,Normal,Normal cases,Normal case (413).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (298).jpg,Normal,Normal cases,Normal case (298).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (304).jpg,Malignant,Malignant cases,Malignant case (304).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (48).jpg,Benign,Bengin cases,Bengin case (48).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (506).jpg,Malignant,Malignant cases,Malignant case (506).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (121).jpg,Malignant,Malignant cases,Malignant case (121).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (248).jpg,Normal,Normal cases,Normal case (248).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (356).jpg,Normal,Normal cases,Normal case (356).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (184).jpg,Normal,Normal cases,Normal case (184).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (66).jpg,Malignant,Malignant cases,Malignant case (66).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (49).jpg,Benign,Bengin cases,Bengin case (49).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (68).jpg,Benign,Bengin cases,Bengin case (68).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (203).jpg,Malignant,Malignant cases,Malignant case (203).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (50).jpg,Normal,Normal cases,Normal case (50).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (137).jpg,Normal,Normal cases,Normal case (137).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (9).jpg,Benign,Bengin cases,Bengin case (9).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (52).jpg,Benign,Bengin cases,Bengin case (52).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (7).jpg,Normal,Normal cases,Normal case (7).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (314).jpg,Normal,Normal cases,Normal case (314).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (40).jpg,Benign,Bengin cases,Bengin case (40).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (364).jpg,Normal,Normal cases,Normal case (364).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (464).jpg,Malignant,Malignant cases,Malignant case (464).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (256).jpg,Malignant,Malignant cases,Malignant case (256).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (386).jpg,Malignant,Malignant cases,Malignant case (386).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (63).jpg,Normal,Normal cases,Normal case (63).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (354).jpg,Normal,Normal cases,Normal case (354).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (483).jpg,Malignant,Malignant cases,Malignant case (483).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (347).jpg,Malignant,Malignant cases,Malignant case (347).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (112).jpg,Benign,Bengin cases,Bengin case (112).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (241).jpg,Normal,Normal cases,Normal case (241).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (441).jpg,Malignant,Malignant cases,Malignant case (441).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (35).jpg,Benign,Bengin cases,Bengin case (35).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (417).jpg,Malignant,Malignant cases,Malignant case (417).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (39).jpg,Benign,Bengin cases,Bengin case (39).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (88).jpg,Malignant,Malignant cases,Malignant case (88).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (119).jpg,Malignant,Malignant cases,Malignant case (119).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (327).jpg,Normal,Normal cases,Normal case (327).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (246).jpg,Malignant,Malignant cases,Malignant case (246).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (374).jpg,Normal,Normal cases,Normal case (374).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (193).jpg,Normal,Normal cases,Normal case (193).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (444).jpg,Malignant,Malignant cases,Malignant case (444).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (396).jpg,Normal,Normal cases,Normal case (396).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (236).jpg,Normal,Normal cases,Normal case (236).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (204).jpg,Normal,Normal cases,Normal case (204).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (104).jpg,Normal,Normal cases,Normal case (104).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (67).jpg,Benign,Bengin cases,Bengin case (67).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (132).jpg,Malignant,Malignant cases,Malignant case (132).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (134).jpg,Malignant,Malignant cases,Malignant case (134).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (20).jpg,Normal,Normal cases,Normal case (20).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (23).jpg,Malignant,Malignant cases,Malignant case (23).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (435).jpg,Malignant,Malignant cases,Malignant case (435).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (338).jpg,Malignant,Malignant cases,Malignant case (338).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (180).jpg,Normal,Normal cases,Normal case (180).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (370).jpg,Normal,Normal cases,Normal case (370).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (172).jpg,Malignant,Malignant cases,Malignant case (172).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (94).jpg,Normal,Normal cases,Normal case (94).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (200).jpg,Normal,Normal cases,Normal case (200).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (269).jpg,Malignant,Malignant cases,Malignant case (269).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (134).jpg,Normal,Normal cases,Normal case (134).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (57).jpg,Normal,Normal cases,Normal case (57).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (12).jpg,Benign,Bengin cases,Bengin case (12).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (150).jpg,Normal,Normal cases,Normal case (150).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (91).jpg,Benign,Bengin cases,Bengin case (91).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (61).jpg,Normal,Normal cases,Normal case (61).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (344).jpg,Normal,Normal cases,Normal case (344).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (83).jpg,Benign,Bengin cases,Bengin case (83).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (349).jpg,Normal,Normal cases,Normal case (349).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (115).jpg,Normal,Normal cases,Normal case (115).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (30).jpg,Normal,Normal cases,Normal case (30).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (87).jpg,Malignant,Malignant cases,Malignant case (87).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (132).jpg,Normal,Normal cases,Normal case (132).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (15).jpg,Normal,Normal cases,Normal case (15).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (164).jpg,Normal,Normal cases,Normal case (164).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (46).jpg,Normal,Normal cases,Normal case (46).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (27).jpg,Benign,Bengin cases,Bengin case (27).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (312).jpg,Normal,Normal cases,Normal case (312).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (18).jpg,Benign,Bengin cases,Bengin case (18).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (556).jpg,Malignant,Malignant cases,Malignant case (556).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (412).jpg,Malignant,Malignant cases,Malignant case (412).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (67).jpg,Malignant,Malignant cases,Malignant case (67).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (226).jpg,Normal,Normal cases,Normal case (226).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (321).jpg,Normal,Normal cases,Normal case (321).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (122).jpg,Malignant,Malignant cases,Malignant case (122).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (51).jpg,Benign,Bengin cases,Bengin case (51).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (99).jpg,Benign,Bengin cases,Bengin case (99).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (85).jpg,Normal,Normal cases,Normal case (85).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (112).jpg,Normal,Normal cases,Normal case (112).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (347).jpg,Normal,Normal cases,Normal case (347).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (479).jpg,Malignant,Malignant cases,Malignant case (479).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (55).jpg,Normal,Normal cases,Normal case (55).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (352).jpg,Malignant,Malignant cases,Malignant case (352).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (319).jpg,Malignant,Malignant cases,Malignant case (319).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (263).jpg,Malignant,Malignant cases,Malignant case (263).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (192).jpg,Normal,Normal cases,Normal case (192).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (40).jpg,Malignant,Malignant cases,Malignant case (40).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (230).jpg,Normal,Normal cases,Normal case (230).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (98).jpg,Benign,Bengin cases,Bengin case (98).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (324).jpg,Normal,Normal cases,Normal case (324).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (288).jpg,Malignant,Malignant cases,Malignant case (288).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (204).jpg,Malignant,Malignant cases,Malignant case (204).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (142).jpg,Malignant,Malignant cases,Malignant case (142).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (165).jpg,Normal,Normal cases,Normal case (165).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (104).jpg,Malignant,Malignant cases,Malignant case (104).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (388).jpg,Normal,Normal cases,Normal case (388).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (361).jpg,Normal,Normal cases,Normal case (361).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (400).jpg,Normal,Normal cases,Normal case (400).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (371).jpg,Malignant,Malignant cases,Malignant case (371).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (72).jpg,Normal,Normal cases,Normal case (72).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (525).jpg,Malignant,Malignant cases,Malignant case (525).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (120).jpg,Malignant,Malignant cases,Malignant case (120).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (238).jpg,Normal,Normal cases,Normal case (238).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (177).jpg,Malignant,Malignant cases,Malignant case (177).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (4).jpg,Normal,Normal cases,Normal case (4).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (24).jpg,Benign,Bengin cases,Bengin case (24).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (472).jpg,Malignant,Malignant cases,Malignant case (472).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (384).jpg,Malignant,Malignant cases,Malignant case (384).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (87).jpg,Normal,Normal cases,Normal case (87).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (239).jpg,Normal,Normal cases,Normal case (239).jpg,LungCancerImagingSystem
datasets/lung_cancer/Bengin cases/Bengin case (17).jpg,Benign,Bengin cases,Bengin case (17).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (144).jpg,Malignant,Malignant cases,Malignant case (144).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (351).jpg,Malignant,Malignant cases,Malignant case (351).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (366).jpg,Malignant,Malignant cases,Malignant case (366).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (15).jpg,Malignant,Malignant cases,Malignant case (15).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (148).jpg,Malignant,Malignant cases,Malignant case (148).jpg,LungCancerImagingSystem
datasets/lung_cancer/Normal cases/Normal case (175).jpg,Normal,Normal cases,Normal case (175).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (259).jpg,Malignant,Malignant cases,Malignant case (259).jpg,LungCancerImagingSystem
datasets/lung_cancer/Malignant cases/Malignant case (321).jpg,Malignant,Malignant cases,Malignant case (321).jpg,LungCancerImagingSystem
